*Pick And Place List
*Company=
*Author=
*eMail=
*
*Project=LED ARRAY V1_1
*Date=20:01:14
*CreatedBy=Fritzing 0.9.6b.2021-02-21.CD-175-0-8a1e0682
*
*
*Coordinates in mm, always center of component
*Origin 0/0=Lower left corner of PCB
*Rotation in degree (0-360, math. pos.)
*
*No;Value;Package;X;Y;Rotation;Side;Name
2561;;;112.505;-73.5636;0;Bottom;Via1897
2562;;;3.50469;-51.5639;0;Bottom;Via142
2563;;;255.505;-52.564;0;Bottom;Via1651
2564;;;66.5048;-90.5639;0;Bottom;Via820
2565;1;2512 [SMD];87.5045;-169.764;-90;Top;R10
2566;;;132.504;-135.564;0;Bottom;Via2523
2567;;;153.504;-53.564;0;Bottom;Via2560
2568;1–5Watt;luxeon;88.9586;-156.373;-90;Top;U55
2569;;;192.505;-75.5637;0;Bottom;Via2732
2570;;;256.505;-133.564;0;Bottom;Via1628
2571;;;234.505;-52.5638;0;Bottom;Via1375
2572;;;253.505;-50.5642;0;Bottom;Via1723
2573;;;65.5046;-74.5638;0;Bottom;Via720
2574;;;276.504;-153.564;0;Bottom;Via1163
2575;;;29.5046;-157.564;0;Bottom;Via524
2576;220;0603 [SMD];287.355;-53.5639;0;Top;R17
2577;;;43.5048;-31.5639;0;Bottom;Via627
2578;;;173.505;-10.5637;0;Bottom;Via1992
2579;1–5Watt;luxeon;235.627;-30.4865;-90;Top;U101
2580;;;87.5047;-133.564;0;Bottom;Via887
2581;;;127.505;-134.564;0;Bottom;Via2320
2582;;;258.505;-116.564;0;Bottom;Via1479
2583;;;256.505;-137.564;0;Bottom;Via1099
2584;;;182.505;-103.564;0;Bottom;Hole41
2585;;;282.791;-46.7208;0;Bottom;TXT3
2586;;;45.5049;-8.56419;0;Bottom;Via583
2587;;;4.50469;-71.5638;0;Bottom;Via138
2588;;;45.5049;-6.56408;0;Bottom;Via707
2589;;;129.505;-113.564;0;Bottom;Via2359
2590;;;259.505;-31.5639;0;Bottom;Via1126
2591;;;217.505;-31.5636;0;Bottom;Via1175
2592;;;234.505;-71.5638;0;Bottom;Via1563
2593;;;5.50468;-95.564;0;Bottom;Via66
2594;;;215.505;-48.5638;0;Bottom;Via1637
2595;;;25.5047;-155.564;0;Bottom;Via423
2596;;;153.504;-93.5639;0;Bottom;Via2415
2597;;;171.505;-153.564;0;Bottom;Via2088
2598;;;192.505;-52.5638;0;Bottom;Via2483
2599;;;196.505;-155.564;0;Bottom;Via2543
2600;;;154.504;-8.56391;0;Bottom;Via2648
2601;;;277.503;-114.564;0;Bottom;Via1826
2602;;;217.505;-115.564;0;Bottom;Via1306
2603;;;64.5047;-71.5638;0;Bottom;Via849
2604;;;129.505;-90.5639;0;Bottom;Via2153
2605;;;153.504;-49.5637;0;Bottom;Via2723
2606;1–5Watt;luxeon;67.5185;-93.4108;-90;Top;U29
2607;;;232.505;-136.564;0;Bottom;Via1670
2608;;;133.505;-50.5639;0;Bottom;Via2234
2609;;;256.505;-11.5642;0;Bottom;Via1362
2610;;;87.5047;-7.56371;0;Bottom;Via936
2611;;;257.505;-8.56419;0;Bottom;Via1431
2612;;;26.5046;-74.5638;0;Bottom;Via515
2613;;;131.505;-115.564;0;Bottom;Via2620
2614;;;275.504;-112.564;0;Bottom;Via1230
2615;;;46.5048;-116.564;0;Bottom;Via613
2616;;;133.505;-52.5638;0;Bottom;Via2002
2617;;;131.505;-29.5638;0;Bottom;Via2226
2618;;;69.5045;-133.564;0;Bottom;Via771
2619;;;70.5047;-31.5636;0;Bottom;Via858
2620;;;107.505;-32.5638;0;Bottom;Via2300
2621;;;257.505;-136.564;0;Bottom;Via1063
2622;;;203.505;-103.564;0;Bottom;Hole33
2623;;;90.5047;-159.564;0;Bottom;Via1022
2624;;;245.505;-103.564;0;Bottom;Hole17
2625;;;90.5047;-29.5638;0;Bottom;Via1045
2626;;;278.504;-54.5639;0;Bottom;Via1498
2627;;;45.5049;-117.564;0;Bottom;Via667
2628;;;127.505;-50.5639;0;Bottom;Via2355
2629;;;215.505;-115.564;0;Bottom;Via1180
2630;;0603-cap;287.355;-51.5639;0;Top;C3
2631;;;275.504;-116.564;0;Bottom;Via1554
2632;;;212.505;-72.5637;0;Bottom;Via1890
2633;;;213.505;-132.564;0;Bottom;Via1626
2634;;;4.50469;-134.564;0;Bottom;Via33
2635;;;190.505;-136.564;0;Bottom;Via1958
2636;;;150.505;-48.5638;0;Bottom;Via2385
2637;;;29.5046;-31.5636;0;Bottom;Via522
2638;;;195.505;-9.56382;0;Bottom;Via2071
2639;;;106.505;-10.5637;0;Bottom;Via2520
2640;;;112.505;-10.5637;0;Bottom;Via2669
2641;;;27.5045;-115.564;0;Bottom;Via393
2642;;;236.504;-117.564;0;Bottom;Via1297
2643;;;68.5046;-75.5637;0;Bottom;Via842
2644;;;44.5047;-51.5641;0;Bottom;Via582
2645;;;193.505;-74.5638;0;Bottom;Via2103
2646;;;111.505;-74.5638;0;Bottom;Via2545
